frame_index,icon_c0_r0,icon_c0_r1,icon_c0_r2,icon_c1_r0,icon_c1_r1,icon_c1_r2,icon_c2_r0,icon_c2_r1,icon_c2_r2,icon_c3_r0,icon_c3_r1,icon_c3_r2,icon_c4_r0,icon_c4_r1,icon_c4_r2
163028,3,3,3,5,0,0,0,0,3,3,3,3,2,0,0
163029,4,4,4,7,0,0,0,2,2,1,1,1,7,3,3
163030,5,5,5,2,2,2,1,1,4,0,1,1,2,2,4
163031,3,0,0,1,1,7,5,1,1,6,0,0,2,2,0
163032,3,3,4,5,5,5,4,5,5,5,5,5,5,5,6
163033,6,6,4,0,0,2,4,4,6,6,6,0,2,2,0
163034,7,7,0,5,0,0,3,3,3,5,5,5,7,7,3
163035,7,7,0,1,1,5,0,3,3,5,7,7,2,2,4
163036,0,0,5,6,6,4,6,6,5,0,0,1,1,2,2
163037,2,2,2,0,0,2,0,0,0,0,0,0,3,3,0
163038,5,5,5,6,4,4,4,5,5,0,0,0,4,4,4
163039,4,1,1,4,4,4,1,1,4,7,7,7,4,4,4
163040,2,7,7,4,4,4,0,3,3,5,5,4,1,1,2
163041,4,4,1,1,1,1,5,1,1,7,7,3,4,4,4
163042,1,1,3,1,1,5,2,2,4,7,7,7,3,3,4
163043,5,5,5,6,1,1,2,2,2,1,1,3,1,1,2
163044,2,2,2,2,2,2,3,3,3,3,5,5,7,7,3
163045,3,3,4,5,5,5,7,7,0,3,0,0,2,4,4
163046,3,3,4,3,3,6,5,5,0,3,3,3,2,2,0
163047,0,0,3,2,2,2,7,0,0,5,5,7,4,4,4
163048,4,2,2,2,2,2,0,0,2,0,0,1,3,4,4
163049,1,1,3,5,0,0,2,2,2,3,0,0,1,2,2
163050,1,1,1,4,4,4,0,0,0,4,4,4,7,7,3
163051,1,1,1,7,7,0,4,5,5,6,0,0,6,1,1
163052,6,6,6,6,4,4,7,7,0,6,6,1,3,0,0
163053,7,7,0,7,7,0,5,5,5,3,3,3,0,0,1
163054,0,3,3,3,3,3,2,4,4,7,3,3,0,5,5
163055,0,3,3,3,6,6,1,1,1,4,4,4,5,6,6
163056,3,0,0,4,4,4,5,5,5,2,2,5,3,0,0
163057,4,1,1,1,7,7,2,2,2,3,3,0,2,2,2
163058,1,1,1,7,7,7,0,0,2,1,1,3,4,4,6
163059,3,3,3,1,1,7,6,6,6,6,6,6,0,0,5
163060,6,6,4,6,6,4,7,7,0,4,4,6,0,1,1
163061,5,6,6,5,5,0,0,0,3,4,4,4,7,7,7
163062,1,1,1,1,7,7,4,4,5,5,5,5,3,3,0
163063,3,4,4,6,4,4,0,2,2,1,1,3,3,3,4
163064,2,7,7,4,4,4,6,6,6,1,3,3,4,4,4
163065,1,1,3,5,5,0,4,4,4,5,5,5,0,0,1
163066,7,7,7,2,2,2,2,2,2,6,0,0,6,6,2
163067,4,4,2,4,4,4,4,5,5,2,2,4,6,6,2
163068,0,5,5,2,2,2,7,7,0,7,7,7,1,1,1
163069,0,3,3,6,6,6,0,3,3,0,0,0,6,1,1
163070,6,6,6,6,4,4,7,7,0,4,4,6,4,4,6
163071,1,1,1,7,7,7,7,7,0,1,2,2,1,1,1
163072,2,2,2,2,2,2,7,0,0,4,6,6,0,0,1
163073,7,7,7,6,4,4,3,3,7,3,5,5,5,5,5
163074,5,6,6,4,4,1,3,3,3,4,4,6,2,2,4
163075,6,4,4,6,4,4,3,3,3,6,1,1,5,6,6
163076,5,5,5,2,2,5,6,6,6,3,5,5,3,3,3
163077,3,0,0,0,3,3,2,2,4,0,1,1,6,6,2
163078,4,4,1,2,2,5,4,6,6,7,7,3,6,6,2
163079,1,1,1,7,7,7,3,3,3,2,2,5,7,3,3
163080,7,7,7,2,2,2,2,4,4,2,2,4,2,2,2
163081,2,2,2,2,5,5,2,4,4,0,0,0,3,3,4
163082,0,0,3,1,1,5,5,5,1,5,5,5,3,3,3
163083,2,2,7,4,1,1,4,5,5,4,4,4,0,0,0
163084,3,0,0,0,3,3,7,7,0,2,5,5,2,2,0
163085,3,0,0,4,4,4,4,4,6,5,5,5,3,3,0
163086,6,6,6,0,0,3,3,7,7,6,6,0,5,6,6
163087,0,0,3,1,1,1,0,0,0,5,5,4,0,0,5
163088,2,2,2,3,3,6,3,3,3,0,0,1,0,0,0
163089,4,1,1,5,5,6,1,1,1,3,3,5,2,0,0
163090,7,7,7,4,4,4,4,4,4,0,0,2,3,3,4
163091,4,4,1,5,6,6,5,1,1,5,4,4,3,0,0
163092,6,6,6,6,4,4,7,7,0,0,0,2,5,6,6
163093,2,2,2,0,0,2,3,3,3,3,3,3,3,0,0
163094,5,5,5,5,5,0,0,2,2,5,5,7,3,4,4
163095,0,0,3,4,4,4,4,6,6,5,7,7,1,7,7
163096,7,0,0,4,1,1,0,0,2,5,5,5,0,0,0
163097,5,5,5,1,5,5,6,6,5,3,3,3,2,2,4
163098,0,0,5,5,6,6,1,4,4,7,3,3,6,2,2
163099,2,2,2,6,6,6,4,4,5,2,5,5,3,3,4
163100,0,5,5,7,0,0,2,2,2,6,6,0,2,2,2
163101,7,0,0,6,4,4,6,6,6,3,3,3,0,0,0
163102,2,2,7,5,5,6,5,5,1,0,1,1,6,6,1
163103,5,5,6,1,7,7,5,5,1,3,0,0,1,1,7
163104,5,5,6,7,7,7,5,0,0,0,0,0,3,3,0
163105,2,2,7,7,0,0,0,0,3,6,6,6,3,3,3
163106,1,3,3,6,4,4,2,4,4,6,0,0,5,6,6
163107,7,7,7,1,7,7,5,0,0,6,1,1,0,0,5
163108,1,1,3,3,3,3,0,0,0,0,2,2,0,0,0
163109,0,3,3,7,7,0,2,2,4,4,6,6,4,4,4
163110,4,2,2,2,2,2,6,6,6,7,3,3,0,0,0
163111,4,1,1,6,1,1,5,1,1,2,2,2,0,0,5
163112,1,1,1,4,4,4,2,2,4,3,3,3,4,3,3
163113,4,4,2,1,1,1,1,1,1,2,2,2,0,0,0
163114,2,7,7,1,7,7,5,0,0,5,5,7,0,0,0
163115,5,5,5,4,1,1,4,4,4,1,1,3,2,2,4
163116,0,0,3,5,6,6,6,5,5,3,0,0,0,5,5
163117,2,2,2,6,6,6,0,0,0,0,1,1,4,4,4
163118,1,3,3,5,5,5,5,5,0,2,2,4,4,4,6
163119,4,1,1,0,0,2,5,1,1,0,0,1,5,6,6
163120,5,6,6,0,0,2,7,7,7,0,0,0,5,5,5
163121,3,3,3,1,1,1,5,0,0,3,3,5,1,1,7
163122,3,0,0,3,3,3,4,4,6,0,0,0,2,2,0
163123,5,5,5,3,3,6,1,1,1,4,6,6,6,2,2
163124,7,7,0,3,3,3,4,4,5,6,6,0,0,5,5
163125,0,0,5,6,6,6,5,0,0,7,3,3,4,4,4
163126,1,3,3,5,5,5,3,3,3,3,3,3,5,5,6
163127,5,5,5,4,4,1,3,3,3,1,3,3,0,5,5
163128,0,0,5,5,6,6,1,1,1,0,1,1,6,6,2
163129,4,4,1,5,0,0,2,2,2,4,4,4,2,2,4
163130,5,5,5,2,2,5,5,5,5,3,3,0,4,4,4
163131,4,4,2,5,5,5,7,0,0,3,5,5,1,1,1
163132,5,5,6,1,7,7,3,3,3,3,0,0,0,0,0
163133,3,3,0,0,3,3,0,3,3,1,1,2,3,0,0
163134,7,7,7,5,6,6,1,1,1,7,7,3,0,0,5
163135,4,1,1,0,3,3,4,4,4,4,4,6,4,3,3
163136,3,3,3,2,2,2,6,6,6,2,2,4,0,0,0
163137,3,3,3,7,0,0,5,5,5,1,2,2,1,7,7
163138,1,1,1,1,1,5,2,2,4,2,4,4,0,0,1
163139,5,5,5,6,1,1,6,5,5,4,4,4,2,2,0
163140,4,2,2,5,0,0,3,3,7,6,1,1,1,1,7
163141,7,7,7,4,4,4,3,3,3,6,6,0,4,4,6
163142,0,0,0,6,6,6,6,6,6,3,0,0,2,0,0
163143,7,0,0,4,4,1,5,1,1,1,3,3,4,3,3
163144,0,5,5,7,7,7,2,4,4,2,2,4,3,3,4
163145,1,1,1,5,5,5,5,5,1,2,4,4,6,6,2
163146,3,0,0,4,4,4,1,1,4,4,4,6,5,5,5
163147,2,2,7,6,6,4,6,6,6,3,3,5,0,0,1
163148,2,2,2,5,5,6,3,3,3,3,0,0,6,6,6
163149,4,4,2,3,3,3,4,6,6,5,5,5,3,3,3
163150,6,6,4,7,7,0,0,0,0,1,1,3,1,1,7
163151,0,0,0,0,0,2,2,2,2,4,4,6,2,0,0
163152,0,5,5,7,0,0,4,6,6,4,4,6,4,4,4
163153,2,2,2,2,5,5,6,6,6,0,2,2,3,3,4
163154,5,5,5,5,6,6,4,4,5,6,6,6,1,2,2
163155,3,0,0,3,6,6,7,7,0,3,3,5,7,7,3
163156,5,5,5,5,5,6,2,2,4,7,7,7,2,0,0
163157,5,5,5,4,4,1,2,2,2,7,7,7,3,4,4
163158,2,2,7,5,6,6,5,5,1,4,4,6,1,2,2
163159,5,5,6,2,5,5,0,0,3,5,5,4,6,6,2
163160,6,6,4,0,0,2,0,0,2,5,5,4,7,3,3
163161,2,2,2,5,5,5,4,4,4,6,6,6,6,6,2
163162,7,7,7,3,3,3,0,0,0,1,1,1,3,3,4
163163,1,1,1,1,1,7,0,2,2,6,6,0,5,5,5
163164,0,5,5,5,5,5,2,2,2,2,4,4,4,4,4
163165,3,3,3,2,5,5,7,7,0,4,4,4,7,7,3
163166,3,3,0,1,1,5,6,6,6,5,5,4,0,5,5
163167,5,5,6,2,2,2,0,2,2,4,6,6,5,5,5
163168,3,4,4,7,7,0,4,6,6,4,4,6,5,5,6
163169,2,2,7,7,7,0,5,5,0,0,0,0,3,3,4
163170,3,3,4,3,6,6,6,6,5,4,4,6,7,7,3
163171,1,3,3,2,2,5,6,6,5,4,6,6,3,3,0
163172,3,3,3,2,5,5,5,5,5,4,6,6,1,7,7
163173,4,1,1,6,4,4,6,5,5,6,6,0,6,6,1
163174,5,6,6,5,5,6,6,6,6,6,6,0,0,1,1
163175,3,4,4,6,6,6,6,6,6,6,0,0,1,1,1
163176,2,2,2,6,1,1,0,0,2,1,3,3,6,6,2
163177,5,5,5,2,2,2,2,2,2,2,2,5,1,1,1
163178,7,0,0,7,0,0,5,1,1,0,1,1,4,4,4
163179,1,1,1,5,0,0,3,7,7,3,3,0,1,2,2
163180,5,5,5,3,6,6,3,3,3,6,6,0,4,4,6
163181,5,5,5,0,0,0,3,3,3,4,6,6,3,3,3
163182,4,4,1,5,5,0,4,6,6,1,3,3,3,3,3
163183,2,7,7,4,4,4,0,0,0,4,4,4,5,6,6
163184,0,0,3,6,6,4,4,5,5,4,6,6,5,5,5
163185,1,1,1,0,3,3,0,0,0,5,5,5,7,3,3
163186,4,2,2,6,6,6,3,3,3,3,3,3,2,2,4
163187,6,6,6,0,0,0,5,5,0,3,5,5,3,3,3
163188,2,2,7,0,0,0,7,0,0,4,4,6,0,0,0
163189,0,3,3,5,5,5,4,5,5,1,1,1,0,0,0
163190,0,5,5,2,2,5,2,4,4,0,0,1,7,7,3
163191,7,7,7,0,3,3,4,4,5,3,0,0,4,4,4
163192,3,3,4,5,6,6,5,5,0,4,4,4,3,3,3
163193,5,5,6,5,5,0,3,3,3,4,4,4,6,1,1
163194,5,5,6,6,4,4,7,0,0,0,2,2,0,1,1
163195,5,5,5,6,4,4,5,5,1,2,2,2,4,4,4
163196,0,0,0,6,6,1,0,0,3,3,3,5,0,0,1
163197,7,7,0,6,6,1,5,1,1,3,3,3,2,2,4
163198,5,5,6,0,2,2,5,0,0,6,1,1,3,3,0
163199,7,7,0,5,0,0,5,5,5,6,6,6,3,0,0
163200,3,4,4,4,1,1,3,3,3,0,1,1,1,2,2
163201,6,6,6,3,6,6,5,5,0,2,5,5,2,2,4
163202,2,2,7,7,7,0,6,5,5,0,1,1,1,7,7
163203,7,0,0,1,7,7,4,4,6,4,4,4,4,3,3
163204,1,1,3,1,5,5,1,1,4,6,6,6,5,6,6
163205,3,3,3,0,0,3,3,3,3,5,5,7,6,6,1
163206,4,2,2,6,6,6,2,2,2,4,4,4,1,2,2
163207,1,3,3,5,5,5,0,0,0,3,3,3,6,1,1
163208,1,3,3,0,2,2,1,1,4,6,0,0,0,0,5
163209,3,3,3,5,0,0,0,0,2,1,3,3,3,3,3
163210,6,6,6,4,1,1,2,4,4,6,1,1,0,0,0
163211,5,5,5,5,0,0,0,0,2,3,3,3,4,4,4
163212,1,1,1,3,6,6,3,3,3,5,5,7,4,4,3
163213,7,0,0,7,0,0,2,2,2,6,6,0,3,3,0
163214,5,6,6,0,3,3,1,4,4,3,3,3,3,3,3
163215,5,5,5,6,1,1,2,2,4,4,4,6,3,4,4
163216,4,2,2,0,0,2,5,1,1,4,4,6,3,0,0
163217,1,1,1,1,1,5,5,5,5,2,4,4,4,4,6
163218,5,5,5,3,3,6,7,7,7,7,3,3,1,1,1
163219,2,2,7,6,1,1,0,3,3,3,0,0,2,2,0
163220,5,5,5,1,1,1,0,2,2,1,1,2,6,1,1
163221,2,2,2,0,0,3,7,0,0,2,2,4,6,6,6
163222,7,7,7,5,5,5,2,2,2,2,2,5,5,5,5
163223,0,0,0,1,1,1,2,2,2,7,3,3,2,4,4
163224,6,6,4,6,6,1,4,6,6,2,2,5,5,5,6
163225,7,7,7,0,2,2,7,7,7,2,5,5,1,1,2
163226,2,7,7,5,0,0,5,0,0,5,7,7,6,6,6
163227,2,2,7,2,2,5,1,1,4,5,5,5,5,5,6
163228,4,4,4,1,5,5,3,3,3,1,1,3,0,5,5
163229,3,4,4,4,4,1,5,0,0,6,6,6,4,3,3
163230,0,3,3,4,4,4,1,1,4,3,0,0,4,4,3
163231,3,3,4,5,5,0,1,4,4,5,7,7,4,6,6
163232,2,2,2,0,0,3,2,2,2,0,0,0,4,6,6
163233,1,1,1,1,1,1,2,4,4,3,3,3,5,5,6
163234,4,2,2,6,6,6,5,5,1,6,1,1,5,5,5
163235,5,5,6,4,4,4,7,7,7,3,3,3,3,3,3
163236,7,7,0,5,6,6,6,6,5,3,0,0,2,4,4
163237,1,1,1,0,0,3,5,5,5,7,7,3,1,1,1
163238,2,2,2,5,5,6,4,5,5,2,2,2,2,2,0
163239,1,1,3,3,6,6,0,0,3,0,0,0,5,5,6
163240,5,5,5,0,2,2,6,6,6,4,4,4,5,5,6
163241,4,4,1,0,3,3,2,2,2,0,2,2,7,3,3
163242,5,5,5,0,3,3,7,7,7,6,6,1,0,1,1
163243,1,1,1,7,7,7,4,5,5,1,1,3,3,0,0
163244,1,1,1,1,5,5,6,5,5,0,0,0,1,2,2
163245,3,3,3,7,7,0,3,3,3,2,5,5,1,1,1
163246,1,3,3,2,2,2,2,2,2,6,0,0,0,0,5
163247,0,0,3,1,1,1,3,3,3,0,2,2,6,1,1
163248,2,2,7,5,5,6,3,7,7,5,7,7,4,4,3
163249,3,3,3,4,4,1,2,2,4,4,4,6,7,3,3
163250,4,2,2,6,6,6,4,6,6,0,2,2,6,2,2
163251,0,3,3,4,1,1,2,2,2,2,4,4,3,3,3
163252,5,6,6,3,3,3,3,3,3,6,1,1,3,3,3
163253,7,7,0,5,5,0,2,2,4,1,2,2,2,2,2
163254,4,2,2,5,0,0,2,4,4,2,5,5,7,7,3
163255,7,7,7,6,6,6,7,0,0,2,5,5,2,2,2
163256,0,3,3,2,2,2,4,6,6,2,5,5,0,0,5
163257,7,7,7,2,2,2,3,3,7,0,0,2,4,4,4
163258,3,3,4,2,2,2,1,1,1,7,7,7,0,5,5
163259,2,7,7,7,7,0,6,6,6,5,5,5,6,6,2
163260,1,1,3,2,2,2,2,2,2,3,3,3,3,3,3
163261,2,2,2,0,2,2,6,6,5,5,5,5,6,6,1
163262,1,1,1,4,4,1,1,1,1,4,4,4,1,1,1
163263,1,1,3,6,6,1,2,2,2,1,2,2,3,4,4
163264,5,5,5,3,6,6,4,4,4,2,2,2,6,2,2
163265,6,4,4,6,6,1,4,4,6,1,1,1,6,2,2
163266,4,1,1,4,1,1,1,1,1,1,1,3,2,0,0
163267,0,0,3,4,4,4,5,5,5,3,3,3,0,0,0
163268,5,5,5,0,0,3,0,0,2,6,0,0,6,6,2
163269,5,5,5,7,7,0,6,6,6,3,3,0,5,5,5
163270,2,7,7,7,0,0,7,7,0,0,0,2,6,2,2
163271,0,3,3,4,4,4,3,3,3,6,0,0,4,4,4
163272,7,7,7,5,0,0,3,7,7,6,6,0,1,7,7
163273,0,0,5,1,1,5,4,4,5,7,3,3,6,6,1
163274,2,2,2,4,4,4,2,2,2,0,0,0,4,3,3
163275,4,2,2,4,4,1,2,4,4,6,6,6,0,5,5
163276,3,0,0,4,4,4,6,5,5,3,5,5,1,2,2
163277,6,6,4,0,0,3,7,7,0,4,4,4,4,4,6
163278,1,1,1,2,2,2,0,0,2,3,3,3,7,3,3
163279,5,5,5,5,5,6,7,7,7,6,1,1,4,4,3
163280,7,7,0,2,2,5,0,2,2,6,6,0,5,6,6
163281,7,7,0,3,3,3,2,2,2,2,2,4,1,2,2
163282,6,6,6,3,3,6,3,3,7,5,5,7,4,3,3
163283,6,6,6,3,3,3,0,0,2,7,7,7,5,6,6
163284,0,0,5,0,2,2,1,4,4,5,7,7,0,1,1
163285,7,0,0,3,3,6,4,4,6,4,4,6,1,1,2
163286,4,4,1,0,2,2,1,4,4,4,4,6,7,7,7
163287,0,5,5,0,0,0,7,7,7,0,1,1,2,2,2
163288,1,1,1,4,4,4,1,1,1,4,4,4,3,3,0
163289,6,4,4,1,1,5,7,7,7,0,0,2,0,5,5
163290,3,3,3,0,0,3,4,5,5,6,6,0,4,4,4
163291,3,4,4,5,5,6,0,0,0,6,6,0,2,0,0
163292,0,3,3,5,6,6,5,5,0,1,1,1,0,0,0
163293,2,7,7,4,1,1,6,5,5,7,3,3,3,3,4
163294,5,5,6,2,2,5,0,0,2,7,7,3,5,6,6
163295,1,3,3,3,3,3,3,3,3,2,4,4,6,6,2
163296,2,2,2,6,1,1,0,0,0,5,4,4,3,3,0
163297,5,6,6,6,6,4,3,7,7,6,6,1,4,4,3
163298,2,7,7,0,2,2,5,0,0,3,5,5,4,4,6
163299,2,2,2,6,1,1,3,3,7,6,6,1,1,1,2
163300,3,3,0,2,2,2,1,1,4,5,5,4,6,1,1
163301,4,4,1,1,1,1,0,0,3,5,4,4,4,4,3
163302,1,1,1,3,3,6,0,2,2,3,0,0,3,4,4
163303,1,1,1,5,5,6,7,7,7,3,3,3,4,4,4
163304,4,1,1,7,7,0,2,2,2,3,5,5,4,4,4
163305,6,6,4,7,0,0,0,0,0,1,1,1,1,7,7
163306,4,2,2,7,0,0,2,2,4,3,3,3,1,1,1
163307,6,6,4,1,1,1,3,3,3,7,7,7,3,3,3
163308,5,5,6,2,5,5,0,3,3,4,4,4,5,5,5
163309,5,6,6,3,6,6,2,2,2,4,4,6,1,2,2
163310,7,0,0,0,0,2,5,0,0,2,2,2,5,5,5
163311,3,3,0,1,5,5,7,7,0,3,3,0,6,1,1
163312,0,5,5,0,0,3,0,3,3,0,0,2,4,4,4
163313,6,4,4,0,0,3,5,5,5,4,6,6,3,3,3
163314,5,5,6,2,2,5,5,5,5,0,1,1,1,7,7
163315,7,7,7,5,0,0,5,5,5,6,6,1,1,1,1
163316,0,0,5,6,6,1,0,2,2,2,2,5,2,4,4
163317,7,0,0,6,6,1,1,1,4,3,3,3,4,4,4
163318,2,2,2,4,4,4,0,0,0,5,5,5,0,0,0
163319,3,4,4,4,4,4,3,3,3,3,3,5,5,5,5
163320,5,6,6,4,4,1,5,5,1,0,0,2,6,6,6
163321,0,0,0,4,1,1,2,2,2,0,0,2,1,2,2
163322,0,3,3,6,6,6,0,0,0,3,5,5,1,1,1
163323,6,4,4,3,3,3,3,7,7,1,1,3,0,0,0
163324,4,2,2,3,6,6,6,5,5,7,7,3,3,3,3
163325,0,5,5,0,0,0,6,5,5,3,3,0,0,0,0
163326,2,2,2,0,2,2,1,1,4,6,6,0,3,0,0
163327,4,4,2,7,7,7,5,5,1,4,4,6,1,7,7
163328,4,4,1,3,3,3,3,3,3,4,4,4,7,7,7
163329,6,4,4,3,3,3,3,3,3,3,5,5,7,3,3
163330,4,4,4,7,7,7,5,5,0,6,6,6,5,5,5
163331,3,3,0,1,1,7,1,4,4,2,2,2,6,2,2
163332,1,1,3,2,2,2,5,5,5,6,1,1,0,0,5
163333,7,7,0,4,4,1,0,0,3,1,2,2,0,0,0
163334,3,3,3,4,4,4,2,2,2,3,3,3,4,4,4
163335,7,7,7,4,1,1,2,2,4,0,1,1,4,6,6
163336,7,0,0,2,2,2,5,5,5,2,5,5,0,0,1
163337,3,3,0,7,0,0,2,4,4,0,2,2,3,4,4
163338,7,7,0,3,3,6,0,0,0,1,3,3,7,7,7
163339,5,6,6,3,6,6,5,5,1,4,6,6,3,3,0
163340,2,2,7,1,7,7,2,2,2,2,2,4,0,0,1
163341,3,3,3,4,4,4,0,0,3,6,1,1,1,1,2
163342,6,6,4,7,0,0,1,1,4,6,0,0,2,4,4
163343,3,3,4,1,7,7,0,0,2,4,6,6,4,4,4
163344,2,2,2,3,3,3,0,0,2,5,5,4,6,6,1
163345,6,6,4,2,2,2,4,4,6,2,4,4,3,3,3
163346,4,1,1,0,0,0,0,0,3,0,1,1,7,7,7
163347,0,3,3,0,0,3,6,5,5,4,4,6,0,0,1
163348,7,7,0,6,6,4,2,2,2,5,5,4,3,3,3
163349,5,5,5,1,1,1,6,6,6,3,3,0,5,5,5
163350,6,6,6,7,0,0,4,5,5,3,3,0,3,0,0
163351,2,7,7,3,3,6,0,0,0,0,1,1,0,0,5
163352,3,3,4,0,0,3,2,2,2,6,6,6,3,3,3
163353,4,4,1,0,0,2,3,3,7,3,3,5,6,2,2
163354,0,0,3,7,0,0,1,1,4,3,3,3,1,1,7
163355,1,1,3,3,3,6,5,5,1,4,4,6,4,4,4
163356,3,4,4,2,2,2,7,0,0,2,5,5,3,4,4
163357,4,2,2,6,4,4,2,4,4,4,6,6,5,5,6
163358,6,6,6,6,4,4,7,7,0,5,7,7,6,6,1
163359,7,7,7,2,2,2,2,4,4,0,0,2,4,3,3
163360,0,5,5,0,0,2,4,6,6,5,5,7,3,3,3
163361,1,1,1,3,6,6,1,1,4,6,1,1,4,4,4
163362,3,3,0,3,6,6,3,3,3,4,4,4,5,5,5
163363,0,0,0,4,4,1,6,6,5,3,3,3,4,4,6
163364,4,4,2,2,2,5,6,6,5,0,0,0,1,1,1
163365,2,2,7,2,2,5,0,0,3,4,6,6,7,3,3
163366,5,5,6,4,4,1,0,0,0,2,5,5,6,6,6
163367,0,0,3,5,5,6,6,6,6,4,4,4,2,2,4
163368,7,7,0,4,4,4,4,4,5,7,3,3,7,7,7
163369,4,2,2,2,2,2,1,1,1,0,0,1,0,5,5
163370,3,3,3,4,4,1,5,1,1,3,3,0,1,7,7
163371,6,6,4,4,1,1,5,5,0,3,3,5,2,2,4
163372,0,0,3,3,3,6,0,0,0,7,7,3,7,7,3
163373,7,7,7,2,2,5,0,0,3,1,1,2,4,4,6
163374,4,1,1,5,5,5,1,1,4,5,5,7,4,4,6
163375,2,2,2,4,1,1,5,5,1,3,3,3,4,4,4
163376,7,7,7,2,5,5,6,6,6,2,2,4,6,6,1
163377,0,5,5,3,6,6,1,1,1,0,0,0,5,5,6
163378,0,0,3,1,1,1,5,5,1,6,1,1,1,7,7
163379,0,3,3,7,7,7,4,4,5,2,4,4,7,3,3
163380,4,1,1,4,1,1,1,1,4,3,3,3,1,2,2
163381,3,0,0,1,1,1,5,5,0,3,0,0,4,4,4
163382,7,7,7,2,2,2,4,4,4,4,4,4,6,6,2
163383,0,3,3,7,7,7,0,0,0,1,3,3,7,3,3
163384,7,7,0,2,5,5,0,0,0,0,1,1,1,7,7
163385,7,7,0,7,7,0,0,0,3,2,4,4,4,4,4
163386,1,1,3,1,1,5,2,4,4,0,0,1,1,1,7
163387,6,4,4,0,2,2,6,6,5,4,4,4,0,0,5
163388,7,7,7,2,2,2,4,4,6,1,1,1,2,2,4
163389,2,2,2,5,6,6,3,3,3,7,3,3,0,0,0
163390,4,4,4,4,4,4,3,3,3,6,1,1,3,3,0
163391,4,4,4,3,3,6,7,7,7,7,7,7,4,4,6
163392,4,2,2,5,5,0,4,4,4,2,2,2,4,4,4
163393,3,0,0,6,6,4,3,7,7,1,1,3,4,4,4
163394,5,5,6,1,1,5,6,6,6,0,0,2,3,3,3
163395,0,0,3,6,1,1,7,7,7,3,0,0,3,3,3
163396,3,0,0,4,4,4,4,4,6,4,4,4,5,5,6
163397,6,6,6,5,5,6,5,5,1,4,4,6,2,4,4
163398,1,1,1,5,6,6,5,5,1,6,6,6,4,4,4
163399,0,3,3,4,4,4,2,4,4,4,4,4,3,3,4
163400,0,3,3,7,0,0,4,4,4,1,2,2,4,3,3
163401,7,7,7,2,2,5,1,1,4,0,1,1,3,3,4
163402,4,4,4,4,4,1,7,7,0,1,1,1,3,3,4
163403,5,5,6,7,7,0,2,2,2,4,4,6,2,0,0
163404,7,0,0,0,2,2,4,4,5,3,3,5,3,3,3
163405,4,4,2,2,2,2,4,5,5,5,7,7,6,1,1
163406,4,4,1,3,3,6,0,0,3,7,7,7,5,5,5
163407,7,0,0,2,2,2,2,2,2,4,4,4,5,6,6
163408,5,6,6,6,6,6,2,2,2,2,2,5,2,4,4
163409,3,3,3,5,5,6,7,7,7,7,7,3,5,5,6
163410,7,0,0,7,0,0,5,5,5,6,6,6,0,0,5
163411,2,2,2,2,2,2,3,3,7,1,1,2,1,2,2
163412,5,5,6,6,1,1,7,0,0,0,0,1,6,6,1
163413,4,2,2,2,5,5,0,0,2,5,5,5,2,2,2
163414,0,5,5,0,3,3,0,0,0,4,4,6,6,6,2
163415,1,1,1,1,5,5,7,7,7,3,3,3,5,5,5
163416,5,5,5,5,0,0,0,0,2,2,4,4,2,0,0
163417,4,2,2,0,2,2,0,3,3,6,1,1,0,1,1
163418,1,1,1,0,0,3,1,1,1,0,0,2,2,2,0
163419,2,2,7,5,5,0,2,4,4,2,4,4,4,6,6
163420,5,5,6,5,5,6,2,4,4,4,4,4,5,6,6
163421,0,0,3,5,0,0,3,3,7,2,4,4,3,3,3
163422,0,5,5,6,4,4,2,2,2,1,3,3,2,2,2
163423,1,1,1,6,6,1,6,6,6,3,3,3,0,0,0
163424,4,4,1,0,0,0,4,4,6,5,5,4,0,0,0
163425,1,1,1,6,6,6,2,4,4,3,3,3,0,5,5
163426,4,4,2,2,2,2,4,4,5,1,3,3,2,0,0
163427,5,5,5,5,6,6,4,4,5,3,5,5,4,4,4
163428,3,4,4,5,6,6,6,5,5,6,1,1,4,6,6
163429,7,7,0,4,1,1,5,0,0,1,1,3,4,4,4
163430,0,5,5,3,6,6,2,2,4,6,1,1,5,6,6
163431,4,4,4,2,5,5,0,0,3,6,6,0,4,4,3
163432,7,0,0,5,5,6,5,5,5,3,3,0,7,7,7
163433,1,1,3,6,6,4,5,5,5,2,4,4,7,7,7
163434,7,7,7,0,0,3,6,5,5,3,3,0,4,4,4
163435,6,6,6,7,0,0,2,2,2,5,5,4,1,1,7
163436,1,1,1,6,6,1,4,4,6,3,3,0,5,6,6
163437,0,0,5,4,4,1,0,3,3,6,1,1,0,0,5
163438,5,5,5,0,0,2,1,1,1,2,5,5,6,6,2
163439,7,7,0,1,7,7,1,4,4,5,4,4,3,0,0
163440,4,4,4,3,6,6,4,4,6,5,5,5,0,0,1
163441,7,7,7,3,3,3,6,5,5,4,4,4,3,3,3
163442,5,5,5,6,4,4,6,5,5,3,3,3,6,6,6
163443,2,2,7,6,1,1,5,5,5,7,7,7,4,4,4
163444,5,5,5,1,7,7,0,0,0,1,2,2,4,4,4
163445,2,2,2,6,1,1,3,7,7,6,6,1,1,2,2
163446,4,1,1,3,3,6,0,0,2,0,0,2,6,2,2
163447,2,2,2,2,2,2,6,6,5,3,3,3,7,3,3
